user_id, 1, 2, 3, 4, 5, 6, 7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31, 32,33,34,35,36,37,38,39,40,41,42, 43, 44, 45,46,47,48,49,50,51,52,53,54,55,56, 57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84, 85,86,87,88,89,90, 91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108 ,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
file-moved,-0.12043102830648422,0.14478100836277008,0.083258256316185,-0.10130799561738968,-0.02564079873263836,-0.0476187951862812,0.06083398312330246,-0.11015375703573227,0.1587858498096466,-0.13243480026721954,0.26888734102249146,-0.05148480460047722,-0.2123454362154007,-0.14239735901355746,-0.03226335719227792,0.10007930546998978,-0.08135905116796494,-0.16136211156845093,-0.09490004181861876,-0.1456781029701233,-0.003206238616257906,-0.021189255639910698,-0.03909993544220925,0.006893273442983627,-0.1351025551557541,-0.31486237049102783,-0.10067708045244217,-0.11039481312036514,-0.0375618003308773,-0.09551296383142473,0.08022227138280869,0.05319767817854881,-0.14592210948467255,-0.00827043503522873,-0.0946112424135208,0.0588560551404953,-0.014830360189080238,0.016802873462438583,0.1630476713180542,0.016128232702612873,-0.10726387053728104,-0.07118626683950424,0.053246613591909416,0.2950398623943329,0.12960483133792874,-0.02613111771643161,0.07897854596376419,-0.0014215819537639618,0.08443350344896318,-0.2153762578964233,0.048400916159152985,0.07989402860403061,0.19605407118797305,0.057965885847806924,0.09638963639736177,-0.11643076688051225,-0.003284486010670662,0.060164235532283776,-0.14127901196479795,0.0408703163266182,0.02633871883153916,-0.1032453626394272,-0.11730711162090306,0.010709070600569248,0.2965254783630371,0.10824014991521837,-0.10290531069040296,-0.06100691482424736,0.2418460100889206,-0.08912468701601027,-0.02905528247356415,0.047738734632730484,-0.08858580142259598,-0.09923632442951202,-0.2369752377271652,0.15147002041339874,0.41457200050354,0.08406323194503784,-0.1298958957195282,0.03721674159169197,-0.19811448454856875,0.0013034297153353693,-0.03482769429683685,-0.03468276187777518,-0.17495663464069364,0.04112447053194046,-0.13964588940143585,0.07678946107625961,0.17030031979084015,-0.047032181173563004,-0.03502636402845384,0.13216200470924375,-0.015019563958048819,0.01625499315559864,0.01989418640732765,-0.02324281819164753,-0.1009678766131401,0.023152513429522514,-0.05552101507782936,-0.0016348278149962425,0.12790602445602414,-0.16682174801826474,-0.01988709345459938,0.050120335072278976,-0.2293677777051925,0.16963085532188416,0.019069034606218338,-0.049720801413059235,-0.02356378361582756,0.05368167161941528,-0.07535070925951004,-0.019553791731596,0.16351398825645447,-0.22879990935325625,0.15211184322834015,0.12894977629184726,-0.009304948151111605,0.1846664398908615,0.09122449904680252,0.06891083717346191,-0.01777798682451248,-0.061784997582435615,-0.07848312705755234,-0.07936745136976242,0.05598117411136627,-0.0033883294090628624,0.051829569041728966,0.07018047571182251
file-moved,-0.14362148940563202,0.14403000473976135,0.05095849558711052,-0.02089335396885872,0.0050291321240365505,-0.053153816610574715,0.04598445072770119,-0.07101228833198547,0.1734391152858734,-0.1283813714981079,0.27620476484298706,-0.03722719103097916,-0.18673898279666887,-0.15251116454601288,0.03184853121638298,0.10283656418323517,-0.09706909954547882,-0.17433449625968933,-0.0955558866262436,-0.14610831439495087,-0.03127635270357132,-0.0278933234512806,-0.044181041419506066,0.015472888015210629,-0.12417545914649965,-0.3174547851085663,-0.0765409767627716,-0.13855378329753876,0.04201548546552658,-0.13451924920082092,0.019730791449546814,0.04897352308034897,-0.16195231676101685,-0.035904154181480415,-0.07477341592311859,0.04522377252578736,0.006707865744829178,0.012108425609767435,0.1679818332195282,-0.013369142077863216,-0.11047042161226273,-0.08435371518135071,0.055659845471382134,0.294537752866745,0.11109817028045654,0.003739603795111179,0.03776257857680322,-0.005714491009712218,0.08951900154352188,-0.16674138605594635,0.06351197510957718,0.05804736167192458,0.1998146027326584,0.07025089859962462,0.07641712576150894,-0.18555417656898496,-0.01465221121907234,-0.011434196494519707,-0.13698604702949524,0.060814369469881065,0.01371389627456665,-0.10100119560956956,-0.13114653527736664,-0.01165803987532854,0.30097559094429016,0.06146470084786415,-0.06815725564956665,-0.11546291410923006,0.2463166266679764,-0.09878657758235933,-0.005076989997178315,0.09927615523338318,-0.07763513922691345,-0.119325652718544,-0.25575196743011475,0.15052197873592374,0.35766932368278503,0.09118390828371048,-0.11392862349748613,0.07082163542509079,-0.1544903963804245,-0.04311097413301468,-0.058984339237213135,0.0028826287016272545,-0.16216537356376648,0.05213566496968269,-0.13058273494243622,0.05943723022937775,0.1808820068836212,-0.014032570645213129,-0.05333101376891136,0.10139057785272597,-0.038174618035554886,0.021452361717820168,0.00959735456854105,-0.04216430336236954,-0.09111841022968292,0.0037822774611413475,-0.06771573424339294,-0.029680183157324787,0.13132157921791074,-0.16032356023788452,-0.04328452423214912,0.06487154960632324,-0.21829043328762046,0.13588576018810272,0.032202452421188354,-0.02841995283961296,-0.012216792441904543,0.10087085515260696,-0.1048535853624344,-0.043980933725833886,0.15089954435825348,-0.25191840529441833,0.18446899950504306,0.1439514458179474,0.07386954128742218,0.17727944254875186,0.07961455732584,0.0743924230337143,-0.006504894234240055,-0.029325587674975395,-0.12846803665161133,-0.07197254151105881,0.060561090707778924,-0.02142505533993244,0.037583012133836746,0.09594525396823883
file-moved,-0.11716078966856006,0.13670499622821808,0.09585461765527724,-0.07787192612886429,0.02041591703891754,-0.04533639922738075,0.0676378458738327,-0.11676843464374542,0.1805662512779236,-0.134696826338768,0.2804920375347137,-0.017217312008142468,-0.22719213366508484,-0.17210717499256134,-0.0053631337359547615,0.09546572715044024,-0.09978438913822174,-0.17955803871154785,-0.08853992819786073,-0.12211327254772185,-0.032088153064250946,-0.02522710338234901,-0.016595270484685898,0.005142494104802609,-0.09630826115608217,-0.3356340229511261,-0.10971052199602127,-0.1294824331998825,0.008296966552734375,-0.1019246056675911,0.014552285894751547,0.031988609582185745,-0.16667328774929047,-0.05290530622005463,-0.11677956581115725,0.04186229407787323,-0.003864044556394219,0.014853799715638159,0.16154871881008148,0.027203481644392014,-0.11780140548944472,-0.05174277350306511,0.010598167777061462,0.3019331693649292,0.1837498247623444,0.00386851979419589,0.05909917503595352,-0.005435970611870289,0.061170443892478936,-0.2305903285741806,0.06195757538080216,0.07593416422605515,0.211385115981102,0.0465107411146164,0.05830158293247222,-0.14893092215061188,-0.035473760217428214,0.027745284140110016,-0.14493387937545776,0.054081253707408905,0.03893888369202614,-0.0851021483540535,-0.07380986213684082,0.0375354029238224,0.29012739658355713,0.09213777631521224,-0.1105676218867302,-0.041759204119443886,0.2517688870429993,-0.1134759485721588,0.0019875629805028447,0.05072363093495369,-0.09148739278316498,-0.1164972484111786,-0.2352778911590576,0.1473371833562851,0.4196666181087494,0.09818902611732484,-0.12604090571403506,0.007895901799201965,-0.2427189201116562,0.000644119456410408,-0.024217341095209118,-0.031788673251867294,-0.15377837419509888,0.0151535551995039,-0.15316595137119293,0.05441667139530182,0.1732833981513977,-0.011336766183376312,-0.0505942776799202,0.1460397094488144,-0.023533184081316005,0.03977726399898529,0.018509205430746082,0.010808766819536686,-0.07222983241081238,0.030575843527913094,-0.08183587342500688,0.011796294711530209,0.07087399810552597,-0.15033558011054993,-0.02303590998053551,0.07541918009519577,-0.20707449316978446,0.1672290414571762,0.03712291643023491,-0.026882130652666092,-0.0055575668811798104,0.05581138655543327,-0.06615587323904037,-0.036028552800416946,0.15825575590133667,-0.2325675040483475,0.15356306731700894,0.1688099503517151,0.01247326284646988,0.17819660902023315,0.07062925398349762,0.06611260771751404,-0.020554974675178528,-0.0874023586511612,-0.12902235984802246,-0.0702403336763382,0.039679288864135735,-0.010006110183894634,0.0661437138915062,0.09300708770751953
file-moved,-0.14321260154247284,0.14038698375225067,0.07278168201446532,-0.04065762087702751,0.012164175510406494,-0.02702764049172401,0.02034996449947357,-0.08920197188854218,0.19196093082427976,-0.10316436737775804,0.2721089422702789,0.001127690076828003,-0.2007805705070496,-0.16360342502593994,-0.025122050195932392,0.1008634865283966,-0.10433487594127656,-0.1538194864988327,-0.06719489395618439,-0.13799947500228882,0.004800836555659771,0.011180722154676914,-0.013000411912798882,-0.0013771718367934227,-0.1233135461807251,-0.3527755439281464,-0.06576117128133774,-0.13666439056396484,-0.000959264114499092,-0.10415724664926528,0.05162117630243301,0.0596567839384079,-0.15904836356639862,-0.012389909476041794,-0.09609447419643402,0.04439494013786316,0.0009307675063610076,0.051440995186567307,0.18935805559158325,0.00888937059789896,-0.11536883562803267,-0.0642513558268547,0.03358708694577217,0.29747506976127625,0.1461479514837265,-0.02426346018910408,0.043086450546979904,-0.017221752554178238,0.04868549853563309,-0.1902490258216858,0.04368457570672035,0.09633225202560423,0.16168414056301114,0.04375072941184044,0.0934784859418869,-0.1536208838224411,-0.05088310688734055,-0.02159687131643296,-0.12980467081069946,0.051334701478481286,-0.017963096499443054,-0.09978658705949783,-0.12463033199310306,0.007115731947124004,0.2780254781246185,0.06555306911468506,-0.07394435256719589,-0.11313751339912415,0.2501046359539032,-0.08590969443321228,-0.010616540908813477,0.09908881038427353,-0.08380014449357986,-0.12330619245767592,-0.24859540164470675,0.12590888142585754,0.41056177020072937,0.04154666885733605,-0.14402596652507782,0.0873492956161499,-0.2084158957004547,-0.05623476952314377,-0.0130495335906744,-0.03135934844613075,-0.10855714976787567,0.023348579183220863,-0.12672820687294006,0.06508830189704895,0.16580699384212494,-0.03290034085512161,-0.06683722138404846,0.12408953905105592,-0.022653527557849884,0.038126401603221886,0.0303418692201376,-0.00022371672093868256,-0.06299582123756409,0.050364803522825234,-0.09167898446321487,-0.012144729495048523,0.1182728260755539,-0.14752250909805298,-0.015508555807173254,0.03764665499329567,-0.20698939263820648,0.13286395370960236,0.07913947105407715,-0.02829653769731522,0.025778591632843014,0.10103610903024672,-0.13898375630378726,-0.05176377668976784,0.1851065754890442,-0.2789005935192108,0.21811214089393616,0.1334204226732254,0.02298731729388237,0.19212006032466888,0.08174160122871399,0.08073360472917558,-0.014463204890489578,-0.04900990426540375,-0.10649032145738603,-0.05829235538840294,0.029486389830708507,-0.0003954190760850906,0.022682137787342068,0.10002169758081436
file-moved,-0.07954557985067368,0.0952928215265274,0.056212790310382836,-0.04016464576125145,0.010418604128062723,-0.057283394038677216,0.027698513120412827,-0.09725187718868256,0.15552003681659698,-0.07447414845228195,0.25532934069633484,-0.057863917201757424,-0.2162279188632965,-0.2023870199918747,0.012314791791141031,0.11771218478679656,-0.0952521190047264,-0.15989913046360016,-0.1083931252360344,-0.1345869153738022,-0.03338971361517906,0.009460336528718472,0.027085831388831142,0.003437948413193227,-0.10849769413471222,-0.3720369040966034,-0.0553339421749115,-0.1443844437599182,0.04167811572551727,-0.09184730052947998,-0.02515604719519615,0.08862423151731491,-0.18816770613193512,-0.028150342404842377,-0.08729861676692963,0.0746016800403595,0.030352300032973286,0.010537036694586277,0.17790701985359192,0.05197710916399957,-0.13890793919563293,-0.06780100613832474,-0.013957588002085686,0.2701780498027801,0.19424733519554133,-0.03083774819970132,0.06269533932209015,0.0016932841390371325,0.04847374558448792,-0.2242906242609024,0.07447847723960876,0.10847706347703934,0.17722997069358826,0.0221004281193018,0.04662008211016655,-0.1325995773077011,-0.0567871630191803,0.005602547898888588,-0.1493382602930069,0.011573182418942451,0.05643288418650628,-0.06623344868421555,-0.13711237907409668,-0.002701023127883673,0.2820833623409271,0.10231753438711166,-0.09647638350725174,-0.060042064636945724,0.22860799729824066,-0.10647671669721603,0.014091605320572853,0.04166369885206223,-0.10663061589002608,-0.10580277442932128,-0.2718786597251892,0.16295126080513,0.3747250437736511,0.06542596966028214,-0.17314353585243225,0.03304523602128029,-0.1980640292167664,0.023529913276433945,0.012560149654746056,-0.03444858267903328,-0.13350555300712585,0.04990251362323761,-0.14875787496566772,0.06587575376033783,0.1342381089925766,-0.052654586732387536,-0.03575384616851806,0.13630066812038422,-0.033251408487558365,0.04781685769557953,0.03668856993317604,0.01860529184341431,-0.04084667190909386,0.019730756059288986,-0.08444952219724655,0.02719242125749588,0.141431525349617,-0.1359042376279831,-0.003350939601659775,0.062330640852451324,-0.16606298089027405,0.11857889592647552,0.03381289914250374,-0.04503027349710465,0.04758786410093308,0.03952218219637872,-0.07287779450416565,-0.09717907011508944,0.15722349286079407,-0.21368585526943207,0.15825828909873962,0.14249509572982788,-0.000332607189193368,0.17580550909042358,0.06340506672859192,0.122857503592968,-0.039969563484191895,-0.05153101682662964,-0.1180134117603302,-0.0559135302901268,0.049709271639585495,0.02861001342535019,0.0017304141074419026,0.08566486835479736
file-moved,-0.0675569549202919,0.15621943771839142,0.01703835278749466,-0.01666022464632988,-0.07649988681077957,-0.012924852780997751,0.015381314791738987,-0.06889965385198593,0.20633019506931305,0.007095180917531252,0.2153046578168869,0.020817287266254425,-0.2340975105762481,-0.12524014711380005,0.055721867829561234,0.048699457198381424,-0.12225084006786345,-0.15449869632720947,-0.042710740119218826,-0.07541615515947342,-0.015140400268137457,0.061493724584579475,0.08913069963455199,0.0145046878606081,-0.12812909483909607,-0.37841737270355225,-0.03926954045891762,-0.1342991590499878,0.03679021075367928,-0.09639257937669754,-0.06109654158353805,0.09320875257253647,-0.23366376757621765,-0.13382403552532196,0.009058106690645218,0.1264953762292862,0.025962190702557564,-0.004688161890953779,0.15511967241764069,0.045548759400844574,-0.07912341505289078,-0.05275549739599228,0.022630708292126656,0.28170230984687805,0.16703610122203827,0.002366101834923029,0.05702217668294906,-0.04765170440077782,0.04670598357915878,-0.1647152602672577,0.12777675688266754,0.11978912353515625,0.1671295464038849,0.0010378742590546608,0.056509263813495636,-0.14848902821540833,-0.056295104324817664,0.05570393055677414,-0.18762606382369995,0.11626171320676805,0.07489801198244095,-0.03130489587783813,-0.11073116958141327,-0.06967314332723618,0.27926525473594666,0.10455205291509627,-0.05261136591434479,-0.11985331773757935,0.1578942984342575,-0.11987806856632233,-0.0924030989408493,0.03015589527785778,-0.10626775026321413,-0.12535083293914795,-0.2514577209949493,0.06724587082862854,0.31302326917648315,0.073844775557518,-0.22751495242118835,0.05434943363070488,-0.13999712467193606,-0.033552072942256934,-0.012740487232804298,0.021078696474432945,-0.0933508723974228,0.08436444401741028,-0.14771872758865354,0.04178578406572342,0.20999729633331304,0.006195470690727235,-0.07044991850852966,0.19558680057525635,-0.04111950099468231,0.038815729320049286,0.10871024429798126,-0.0015541617758572102,-0.06127001345157624,-0.01462925598025322,-0.1702815145254135,-0.06675674021244049,0.08026156574487686,-0.19234073162078846,-0.05628661438822746,0.08372700214385986,-0.2129440754652024,0.05999120324850081,0.006590304896235466,-0.023753449320793152,0.04289751127362251,-0.012958250008523464,-0.11254864931106567,-0.09563828259706496,0.2139429301023484,-0.26052185893058777,0.22589418292045602,0.1262495517730713,-0.003485165536403656,0.18242749571800232,0.029969552531838417,0.11688385903835295,0.007998606190085411,-0.014515058137476444,-0.10923796892166138,-0.0771801769733429,0.034438420087099075,-0.008438603952527044,0.05158324539661408,0.0979863628745079
file-moved,-0.10613536834716797,0.1450323462486267,0.04816019907593727,-0.05903428792953491,0.01016406621783972,-0.051461607217788696,0.01699172705411911,-0.08286245912313461,0.14882634580135345,-0.07353052496910095,0.2210035026073456,-0.04278454557061195,-0.1875692456960678,-0.20530179142951965,-0.015794916078448296,0.1093541830778122,-0.13321730494499207,-0.18475425243377688,-0.10095712542533876,-0.13008210062980652,-0.022158149629831314,-0.020862312987446785,-0.0051797935739159575,0.010341780260205269,-0.16274301707744598,-0.3291395902633667,-0.04893210157752037,-0.13664588332176208,0.06212283670902252,-0.11177294701337814,0.010461768135428429,0.06618035584688188,-0.2074275314807892,-0.03791096806526184,-0.0847107470035553,0.07191821932792664,0.05872323736548424,0.029487468302249912,0.14633989334106445,0.04388134181499481,-0.1357702612876892,-0.05240924656391144,0.016354426741600037,0.2880977988243103,0.17244412004947662,-0.011754278093576431,0.05409179255366325,0.011636774986982346,0.10152169317007063,-0.1863849759101868,0.059303559362888336,0.09119116514921187,0.1740417182445526,0.03960347175598145,0.0724845752120018,-0.13157731294631958,-0.01570478081703186,0.03854512423276901,-0.14713986217975614,0.049246948212385185,0.017185280099511147,-0.08683755993843079,-0.10125888884067537,0.001964140217751265,0.2480185478925705,0.046464763581752784,-0.06718485057353972,-0.07324852049350739,0.2601732909679413,-0.08651737868785858,0.010433859191834928,0.05377218127250672,-0.05440860986709595,-0.0667373538017273,-0.2904864549636841,0.12715964019298553,0.3611342906951904,0.08561354875564575,-0.14609351754188538,0.06769164651632309,-0.17793826758861542,-0.01466486416757107,-0.03459269180893898,-0.0248941071331501,-0.17070269584655762,0.07451850175857544,-0.1375192254781723,0.057185441255569465,0.1607140153646469,0.005107428878545761,-0.018095169216394424,0.12639926373958588,-0.034303635358810425,0.02317792177200317,0.03581580147147178,-0.010186146944761276,-0.10796932876110077,0.007666937541216613,-0.06035752594470978,-0.010621814988553524,0.1312374472618103,-0.17045889794826508,-0.018842261284589767,0.07286609709262848,-0.1964583843946457,0.12497982382774353,0.03684492409229279,-0.023738201707601547,0.0016853241249918938,0.08789518475532533,-0.05820839107036591,-0.06206177175045013,0.14755693078041074,-0.2221558839082718,0.17680129408836365,0.16023096442222595,0.018228912726044655,0.15222026407718658,0.08686987310647963,0.07588304579257965,-0.03364356234669685,-0.03947468101978302,-0.08337971568107605,-0.09453336149454117,0.045174315571784966,-0.03524591773748398,0.03647792339324951,0.09572093933820723
file-moved,-0.08981423079967499,0.14182984828948975,0.06535868346691133,-0.056816041469573975,0.03397227078676224,-0.043697480112314224,0.04081252589821816,-0.09944943338632584,0.15780499577522278,-0.07253506034612656,0.30407610535621643,-0.06242320686578751,-0.18862669169902802,-0.20545251667499545,0.022158650681376457,0.10032082349061966,-0.10671165585517883,-0.16173872351646426,-0.10355736315250397,-0.14063897728919986,-0.03376588225364685,2.049934118986129e-05,-0.010648694820702076,-0.00701134791597724,-0.157577782869339,-0.3330655992031097,-0.09580600261688232,-0.15401121973991394,0.08554435521364212,-0.12058785557746887,0.005591049790382385,0.06604580581188202,-0.17065414786338806,-0.04366011545062065,-0.07462981343269348,0.03186878561973572,0.0330585315823555,-0.007753265555948019,0.1848020702600479,0.0161057710647583,-0.0995769202709198,-0.05585874989628792,0.061648555099964135,0.2787073850631714,0.1718895137310028,-0.037063147872686386,0.0743832141160965,-0.008227433077991009,0.09468171745538713,-0.18771907687187195,0.09485718607902527,0.0552731417119503,0.2186984419822693,0.06066721677780153,0.10102155804634094,-0.15728160738945007,-0.05125481635332108,0.046508342027664185,-0.17402423918247226,0.07674472033977509,0.02867267280817032,-0.06202064454555512,-0.1156262457370758,0.006190846674144268,0.28151169419288635,0.08538941293954849,-0.09095001220703124,-0.1056504100561142,0.23895832896232605,-0.08248402178287506,0.02382037416100502,0.0973309576511383,-0.07840118557214737,-0.08460548520088196,-0.2833684384822845,0.16999833285808566,0.3641937673091888,0.0670776441693306,-0.15283192694187164,0.0623260922729969,-0.1836664378643036,-0.04106776788830757,-0.03726822882890701,-0.03994651511311531,-0.16393063962459564,0.03130945563316345,-0.15126977860927582,0.05350697040557861,0.16926181316375732,-0.01385980099439621,-0.02790419012308121,0.14186327159404755,-0.05725425109267235,0.03014037385582924,0.01883095130324364,0.012445815838873386,-0.12446708977222445,-3.760866820812225e-05,-0.04348387569189072,-0.010971272364258766,0.12480541318655015,-0.14639441668987274,-0.017992911860346794,0.0851847305893898,-0.18583744764328008,0.137454092502594,0.02077788114547729,-0.027686458081007004,0.002855289727449417,0.04520532488822937,-0.05161333829164505,-0.048163942992687225,0.15451069176197052,-0.2576240301132202,0.14203079044818878,0.09035395085811616,0.014997854828834534,0.16213274002075195,0.07513878494501114,0.08838851004838942,-0.02602270618081093,-0.03931622952222824,-0.11096020042896272,-0.05040580406785011,0.04630384221673012,-0.02391967922449112,0.030865859240293506,0.09462932497262956
file-moved,-0.12037555128335953,0.14130915701389313,0.09047327935695648,-0.06390590965747832,0.002407356398180127,-0.05840156227350235,0.033512886613607414,-0.08033435791730881,0.18808159232139587,-0.08683714270591736,0.2655334174633026,-0.04563315957784653,-0.19140563905239105,-0.1927314400672913,0.0008394839242100716,0.11833655834197998,-0.12263716012239455,-0.17872728407382965,-0.11784127354621887,-0.1350231021642685,-0.0004351378884166479,-0.020994411781430244,-0.0014562587020918727,-0.003106492571532727,-0.14569824934005735,-0.3775318861007689,-0.04046472534537315,-0.16260553896427155,0.05609449744224548,-0.08831086754798889,-0.003182416781783104,0.05338957533240318,-0.18139879405498505,-0.041622765362262726,-0.10110299289226532,0.07153601944446564,0.05253852531313896,0.00792344193905592,0.17552363872528076,-0.011958928778767586,-0.1585187166929245,-0.0634685605764389,0.026678845286369324,0.2582649886608124,0.17985430359840393,-0.042741987854242325,0.07675069570541382,0.011053944006562231,0.08632245659828186,-0.19962139427661896,0.0747455582022667,0.07699453830718994,0.17516638338565824,0.03280249610543251,0.08310278505086899,-0.13933216035366058,-0.045001581311225884,0.02588362991809845,-0.1759452223777771,0.04147329181432724,0.055343769490718835,-0.08379603922367096,-0.12469663470983505,-2.5981571525335308e-06,0.2478193789720536,0.09561748057603836,-0.0827183723449707,-0.09408985823392868,0.22507862746715546,-0.10877310484647752,0.03659666702151298,0.06315769255161285,-0.09678561985492706,-0.07987388968467712,-0.29352182149887085,0.1278558373451233,0.4052876532077789,0.059431497007608414,-0.14078029990196228,0.02201911434531212,-0.192808210849762,-0.020384082570672042,-0.0037467137444764376,-0.0518534816801548,-0.14286528527736664,0.04439789801836014,-0.16127118468284607,0.08841961622238159,0.16466256976127625,-0.015921106562018394,-0.033798374235630035,0.11787991970777513,-0.031890243291854865,0.017800182104110718,-0.0010730158537626266,0.027256671339273453,-0.09291652590036392,0.025964457541704167,-0.06990336626768112,0.03686948865652085,0.11393796652555464,-0.1390102207660675,-0.02452968806028366,0.0502995140850544,-0.1825268119573593,0.09471364319324492,0.032270502299070365,-0.023041877895593643,-0.003914361819624901,0.059294141829013824,-0.09071072190999983,-0.07330714911222458,0.16718988120555878,-0.1883133202791214,0.1525198519229889,0.1514173299074173,0.025843149051070213,0.16284094750881195,0.07304038852453232,0.05901694297790527,-0.02069756016135216,-0.052136749029159546,-0.11949902027845385,-0.05205509439110756,0.03016629815101624,-0.011053240858018398,0.0457216277718544,0.10140956938266754
file-moved,-0.13734759390354154,0.10656324028968812,0.07909175008535385,-0.01811403408646584,0.01962368190288544,-0.07065196335315704,-0.03618358075618744,-0.11698302626609802,0.1515222191810608,-0.0686536431312561,0.1480567753314972,-0.07331669330596924,-0.15743128955364227,-0.09548994898796084,-0.01787436008453369,0.09260927885770798,-0.1116676926612854,-0.1457698941230774,-0.11563217639923094,-0.09182849526405333,0.02659542858600616,0.019914891570806503,0.05205046385526657,-0.05587221682071687,-0.1469060778617859,-0.3940360248088837,-0.10119518637657167,-0.07922899723052979,0.07836069911718369,-0.0943118780851364,-0.034247487783432014,0.013554762117564678,-0.2258118987083435,-0.0988987386226654,-0.00510939210653305,0.14316326379776,-0.0250127986073494,-0.001034899614751339,0.2000819146633148,0.03139963001012802,-0.1627689003944397,0.004525661002844572,0.05955924093723298,0.28093743324279785,0.2355441600084305,0.0633554607629776,-0.011416859924793243,-0.07183172553777695,0.06972412019968033,-0.20497338473796844,0.13638755679130554,0.12959516048431394,0.10428836196660997,0.11641009151935575,0.0699656754732132,-0.04919785261154175,0.03361276537179947,0.008412370458245277,-0.18018200993537906,0.058360062539577484,0.11222784221172333,-0.0956367403268814,-0.08243865519762039,0.03205548971891403,0.21263739466667173,0.09564612060785294,-0.08374898135662079,-0.10208440572023393,0.137032151222229,-0.16893672943115234,0.014043262228369713,0.042499624192714684,-0.06508734077215195,-0.09382031112909316,-0.3210985064506531,0.0829625278711319,0.4633200764656067,0.053437840193510056,-0.1579507142305374,0.02621244639158249,-0.08605187386274338,-0.08410201966762543,0.08298363536596297,0.08934485912322998,-0.11493831872940065,0.026764582842588425,-0.05525434017181397,0.08622453361749649,0.19005881249904635,0.004908992908895016,-0.07903281599283217,0.1352967470884323,-0.013820936903357506,0.05551548302173615,0.06594603508710861,0.09506240487098694,-0.1009831726551056,-0.03726618364453317,-0.08254138380289078,-0.04161789268255234,0.14212661981582642,-0.0923682302236557,-0.013372177258133888,0.13964033126831055,-0.15055164694786072,0.18661335110664368,0.016671035438776016,-0.027660012245178226,0.09053638577461244,0.035699740052223206,-0.05178166925907135,-0.12299751490354538,0.1287635713815689,-0.20632629096508026,0.15725940465927124,0.18374501168727875,-0.04518724977970123,0.11443905532360076,0.04674416407942772,0.11960039287805554,0.01396056357771158,0.09575413912534714,-0.12621262669563293,-0.06354360282421112,-0.024936378002166748,0.051569148898124695,0.05953320115804672,0.06779015064239502
